10,8569,
1.000000,20.000000,0.000000,0.000000,0.000000,
1.000000,40.000000,0.000400,0.000200,0.000300,
1.000000,60.000000,0.003900,0.004300,0.004100,
1.000000,80.000000,0.014700,0.014800,0.014750,
1.000000,100.000000,0.033200,0.032300,0.032750,
1.000000,120.000000,0.057700,0.058100,0.057900,
1.000000,140.000000,0.083900,0.082500,0.083200,
1.000000,160.000000,0.108900,0.109300,0.109100,
1.000000,180.000000,0.135100,0.131400,0.133250,
1.000000,200.000000,0.156300,0.150800,0.153550,
1.000000,220.000000,0.175200,0.176100,0.175650,
1.000000,240.000000,0.200600,0.191300,0.195950,
1.000000,260.000000,0.216200,0.209500,0.212850,
1.000000,280.000000,0.231400,0.227500,0.229450,
1.000000,300.000000,0.253500,0.244300,0.248900,
1.000000,320.000000,0.262000,0.259700,0.260850,
1.000000,340.000000,0.280600,0.275200,0.277900,
1.000000,360.000000,0.287200,0.287500,0.287350,
1.000000,380.000000,0.306400,0.293900,0.300150,
1.000000,400.000000,0.319400,0.308200,0.313800,
1.000000,420.000000,0.326700,0.317900,0.322300,
1.000000,440.000000,0.337000,0.327800,0.332400,
1.000000,460.000000,0.345200,0.338700,0.341950,
1.000000,480.000000,0.355700,0.346400,0.351050,
1.000000,500.000000,0.363300,0.359400,0.361350,
1.000000,520.000000,0.377100,0.368900,0.373000,
1.000000,540.000000,0.377700,0.373400,0.375550,
1.000000,560.000000,0.385400,0.385400,0.385400,
1.000000,580.000000,0.396100,0.392400,0.394250,
1.000000,600.000000,0.406400,0.401000,0.403700,
1.000000,620.000000,0.416800,0.403500,0.410150,
1.000000,640.000000,0.416200,0.414900,0.415550,
1.000000,660.000000,0.424900,0.421300,0.423100,
1.000000,680.000000,0.432000,0.424000,0.428000,
1.000000,700.000000,0.439100,0.430000,0.434550,
1.000000,720.000000,0.441100,0.437800,0.439450,
1.000000,740.000000,0.447500,0.444400,0.445950,
1.000000,760.000000,0.451700,0.446000,0.448850,
1.000000,780.000000,0.461900,0.453400,0.457650,
1.000000,800.000000,0.467500,0.459500,0.463500,
1.000000,820.000000,0.470800,0.468500,0.469650,
1.000000,840.000000,0.479700,0.472200,0.475950,
1.000000,860.000000,0.483700,0.476100,0.479900,
1.000000,880.000000,0.493900,0.481900,0.487900,
1.000000,900.000000,0.491800,0.488100,0.489950,
1.000000,920.000000,0.496100,0.490000,0.493050,
1.000000,940.000000,0.497300,0.492800,0.495050,
1.000000,960.000000,0.503400,0.500900,0.502150,
1.000000,980.000000,0.511500,0.503600,0.507550,
1.000000,1000.000000,0.509600,0.508500,0.509050,
4.000000,20.000000,0.000000,0.000000,0.000000,
4.000000,40.000000,0.000000,0.000000,0.000000,
4.000000,60.000000,0.000000,0.000000,0.000000,
4.000000,80.000000,0.000000,0.000000,0.000000,
